strategy,model,repeat,fold,ACC,BAL,F1,AUC,MCC,BRIER
drop,RF,0,2,0.7532467532467533,0.7503703703703704,0.6779661016949152,0.7970370370370371,0.4848401374141137,0.1729909090909091
drop,RF,0,3,0.8441558441558441,0.8374074074074074,0.7857142857142857,0.9037037037037037,0.664556446306707,0.1139077922077922
drop,RF,0,4,0.7662337662337663,0.7859259259259259,0.71875,0.8481481481481481,0.5461595831717048,0.1443584415584416
drop,RF,0,5,0.7272727272727273,0.7388888888888889,0.6666666666666666,0.8329629629629629,0.4569299776953924,0.16007272727272726
drop,RF,0,6,0.8051948051948052,0.8074074074074074,0.7457627118644068,0.8292592592592593,0.5952918846948437,0.15883636363636364
drop,RF,0,7,0.7662337662337663,0.7859259259259259,0.71875,0.8222222222222222,0.5461595831717048,0.1646766233766234
drop,RF,0,8,0.6052631578947368,0.6446153846153846,0.5714285714285714,0.815,0.27791682611486884,0.1646434210526316
drop,RF,0,9,0.631578947368421,0.6276923076923078,0.5333333333333333,0.7061538461538462,0.24367013495554252,0.2083723684210526
drop,RF,1,0,0.7142857142857143,0.7544444444444445,0.6857142857142857,0.7981481481481482,0.4890082279140345,0.1715792207792208
drop,RF,1,1,0.7142857142857143,0.7203703703703703,0.6451612903225806,0.7351851851851852,0.4223683957499603,0.20678701298701296
drop,RF,1,2,0.7532467532467533,0.758888888888889,0.6885245901639344,0.8122222222222223,0.4975498563492141,0.16704805194805195
drop,RF,1,3,0.7532467532467533,0.7503703703703704,0.6779661016949152,0.8544444444444445,0.4848401374141137,0.1488844155844156
drop,RF,1,4,0.7662337662337663,0.7518518518518519,0.6785714285714286,0.8200000000000001,0.49604652413672967,0.16385584415584417
drop,RF,1,5,0.8441558441558441,0.8629629629629629,0.8064516129032258,0.9422222222222222,0.6956655929999346,0.09743896103896103
drop,RF,1,6,0.7272727272727273,0.7644444444444445,0.6956521739130435,0.8562962962962962,0.5068420748999524,0.15109610389610392
drop,RF,1,7,0.7142857142857143,0.7203703703703703,0.6451612903225806,0.7892592592592593,0.4223683957499603,0.17896883116883114
drop,RF,1,8,0.7236842105263158,0.7346153846153847,0.6557377049180327,0.7792307692307692,0.44661387202309655,0.18250921052631577
drop,RF,1,9,0.8421052631578947,0.8523076923076922,0.7931034482758621,0.9211538461538461,0.6770526934074996,0.11150394736842105
drop,RF,2,0,0.7532467532467533,0.758888888888889,0.6885245901639344,0.8611111111111112,0.4975498563492141,0.1442779220779221
drop,RF,2,1,0.7922077922077922,0.8059259259259259,0.7419354838709677,0.892962962962963,0.5863467140999449,0.12796103896103894
drop,RF,2,2,0.7142857142857143,0.7288888888888889,0.65625,0.8159259259259259,0.43721065077734916,0.16202467532467535
drop,RF,2,3,0.6103896103896104,0.6403703703703704,0.5714285714285714,0.7692592592592592,0.269773098077757,0.18571038961038958
drop,RF,2,4,0.7792207792207793,0.7874074074074073,0.7213114754098361,0.8385185185185186,0.5523586388082835,0.1502753246753247
drop,RF,2,5,0.7272727272727273,0.7474074074074074,0.676923076923077,0.8218518518518518,0.4722646907420217,0.1634207792207792
drop,RF,2,6,0.8051948051948052,0.7903703703703704,0.7272727272727273,0.8774074074074074,0.5760658398584765,0.13436233766233766
drop,RF,2,7,0.8051948051948052,0.8159259259259259,0.7540983606557377,0.8777777777777778,0.6071674212673529,0.1408038961038961
drop,RF,2,8,0.75,0.7546153846153847,0.6779661016949152,0.8146153846153845,0.48741076357931756,0.16973947368421055
drop,RF,2,9,0.631578947368421,0.6553846153846153,0.5757575757575758,0.7261538461538461,0.2952761998333665,0.20817236842105266
drop,RF,3,0,0.8441558441558441,0.845925925925926,0.7931034482758621,0.8648148148148148,0.6731629876002658,0.13885974025974027
drop,RF,3,1,0.7142857142857143,0.7544444444444445,0.6857142857142857,0.8155555555555556,0.4890082279140345,0.15926623376623375
drop,RF,3,2,0.7792207792207793,0.7874074074074073,0.7213114754098361,0.8303703703703703,0.5523586388082835,0.15472597402597402
drop,RF,3,3,0.7662337662337663,0.7774074074074073,0.7096774193548387,0.8725925925925926,0.53168727464995,0.13928181818181817
drop,RF,3,4,0.6883116883116883,0.7344444444444445,0.6666666666666666,0.8566666666666667,0.45399971447209164,0.15470779220779218
drop,RF,3,5,0.7012987012987013,0.6933333333333334,0.6101694915254238,0.7544444444444445,0.37438839013338365,0.19397142857142863
drop,RF,3,6,0.7142857142857143,0.7374074074074074,0.6666666666666666,0.8503703703703704,0.4531761478527484,0.1516948051948052
drop,RF,3,7,0.7792207792207793,0.7618518518518518,0.6909090909090909,0.8285185185185184,0.519487944872376,0.1583038961038961
drop,RF,3,8,0.75,0.7546153846153847,0.6779661016949152,0.8300000000000001,0.48741076357931756,0.163671052631579
drop,RF,3,9,0.7105263157894737,0.7153846153846153,0.6333333333333333,0.7669230769230769,0.41100986619007174,0.19460657894736838
drop,RF,4,0,0.6623376623376623,0.6718518518518519,0.59375,0.7592592592592592,0.32826171838299356,0.18873636363636365
drop,RF,4,1,0.7922077922077922,0.7974074074074073,0.7333333333333333,0.8844444444444445,0.5735421669624219,0.13994155844155842
drop,RF,4,2,0.8181818181818182,0.825925925925926,0.7666666666666667,0.8814814814814814,0.628539361054709,0.13466103896103895
drop,RF,4,3,0.7662337662337663,0.7433333333333333,0.6666666666666666,0.8292592592592593,0.4866666666666667,0.15560649350649353
drop,RF,4,4,0.8051948051948052,0.8159259259259259,0.7540983606557377,0.8918518518518518,0.6071674212673529,0.13840649350649348
drop,RF,4,5,0.7272727272727273,0.7474074074074074,0.676923076923077,0.8396296296296297,0.4722646907420217,0.1558961038961039
drop,RF,4,6,0.7012987012987013,0.7274074074074074,0.6567164179104478,0.79,0.43438080837749576,0.18312077922077924
drop,RF,4,7,0.8181818181818182,0.825925925925926,0.7666666666666667,0.9048148148148147,0.628539361054709,0.12162337662337665
drop,RF,4,8,0.7368421052631579,0.7353846153846153,0.6551724137931034,0.7892307692307693,0.4523539829316482,0.17518026315789473
drop,RF,4,9,0.7368421052631579,0.7446153846153847,0.6666666666666666,0.7746153846153846,0.46678977660158144,0.18551842105263158
drop,XGB,0,0,0.7532467532467533,0.7674074074074073,0.6984126984126984,0.84,0.5114782075908113,0.18214158713817596
drop,XGB,0,1,0.7662337662337663,0.7433333333333333,0.6666666666666666,0.8399999999999999,0.4866666666666667,0.16960111260414124
drop,XGB,0,2,0.7012987012987013,0.6592592592592592,0.5490196078431373,0.7562962962962961,0.32813912498853487,0.23215237259864807
drop,XGB,0,3,0.8311688311688312,0.8103703703703704,0.7547169811320755,0.897037037037037,0.626333112632122,0.13164326548576355
drop,XGB,0,4,0.7792207792207793,0.778888888888889,0.711864406779661,0.857037037037037,0.5400660110544787,0.14702840149402618
drop,XGB,0,5,0.7272727272727273,0.7133333333333334,0.631578947368421,0.8111111111111111,0.417489966754203,0.1971910297870636
drop,XGB,0,6,0.7402597402597403,0.7403703703703703,0.6666666666666666,0.7785185185185186,0.46354777877784786,0.21329250931739807
drop,XGB,0,7,0.7792207792207793,0.778888888888889,0.711864406779661,0.8081481481481481,0.5400660110544787,0.198966383934021
drop,XGB,0,8,0.7105263157894737,0.696923076923077,0.6071428571428571,0.796923076923077,0.3822598997961939,0.17943726480007172
drop,XGB,0,9,0.618421052631579,0.5807692307692307,0.4528301886792453,0.6576923076923076,0.16012815380508713,0.2928730249404907
drop,XGB,1,0,0.6883116883116883,0.6748148148148148,0.5862068965517241,0.7874074074074073,0.3401851500506696,0.20723961293697357
drop,XGB,1,1,0.6753246753246753,0.6392592592592592,0.5283018867924528,0.7333333333333333,0.2810277450473483,0.2581609785556793
drop,XGB,1,2,0.7272727272727273,0.7218518518518519,0.6440677966101694,0.7407407407407407,0.4296142637737487,0.22825144231319427
drop,XGB,1,3,0.7532467532467533,0.7162962962962962,0.6274509803921569,0.8103703703703703,0.44565871858907996,0.18654437363147736
drop,XGB,1,4,0.7532467532467533,0.7248148148148148,0.6415094339622641,0.8051851851851852,0.4536804288397352,0.19316501915454865
drop,XGB,1,5,0.8051948051948052,0.7903703703703704,0.7272727272727273,0.8918518518518518,0.5760658398584765,0.12348921597003937
drop,XGB,1,6,0.7142857142857143,0.7374074074074074,0.6666666666666666,0.8081481481481482,0.4531761478527484,0.21650157868862152
drop,XGB,1,7,0.7272727272727273,0.7133333333333334,0.631578947368421,0.7822222222222222,0.417489966754203,0.2017766833305359
drop,XGB,1,8,0.6973684210526315,0.6961538461538461,0.6101694915254238,0.7253846153846153,0.3754977181653353,0.24989275634288788
drop,XGB,1,9,0.8289473684210527,0.8146153846153846,0.7547169811320755,0.9015384615384615,0.6237372848217204,0.11617933958768845
drop,XGB,2,0,0.7142857142857143,0.6777777777777778,0.5769230769230769,0.8051851851851852,0.36232865092627065,0.1885257214307785
drop,XGB,2,1,0.8051948051948052,0.8074074074074074,0.7457627118644068,0.874074074074074,0.5952918846948437,0.15272457897663116
drop,XGB,2,2,0.7142857142857143,0.7118518518518518,0.6333333333333333,0.82,0.4085505846855608,0.18624304234981537
drop,XGB,2,3,0.6493506493506493,0.6533333333333333,0.5714285714285714,0.7533333333333333,0.2932852880091356,0.22335568070411682
drop,XGB,2,4,0.7792207792207793,0.7618518518518518,0.6909090909090909,0.8140740740740741,0.519487944872376,0.18104767799377441
drop,XGB,2,5,0.7142857142857143,0.7118518518518518,0.6333333333333333,0.8014814814814815,0.4085505846855608,0.19156679511070251
drop,XGB,2,6,0.7532467532467533,0.7248148148148148,0.6415094339622641,0.8140740740740741,0.4536804288397352,0.1852596551179886
drop,XGB,2,7,0.7922077922077922,0.7803703703703704,0.7142857142857143,0.8348148148148148,0.5522164981933888,0.18166178464889526
drop,XGB,2,8,0.7236842105263158,0.6976923076923077,0.6037735849056604,0.7876923076923077,0.39193271931340373,0.2091427445411682
drop,XGB,2,9,0.618421052631579,0.6269230769230769,0.5396825396825397,0.696923076923077,0.2409401066140959,0.26932257413864136
drop,XGB,3,0,0.8051948051948052,0.8074074074074074,0.7457627118644068,0.8607407407407408,0.5952918846948437,0.1472439467906952
drop,XGB,3,1,0.7012987012987013,0.6933333333333334,0.6101694915254238,0.7903703703703704,0.37438839013338365,0.20746970176696777
drop,XGB,3,2,0.7402597402597403,0.7403703703703703,0.6666666666666666,0.7651851851851851,0.46354777877784786,0.20828796923160553
drop,XGB,3,3,0.7662337662337663,0.7518518518518519,0.6785714285714286,0.8444444444444443,0.49604652413672967,0.1708870679140091
drop,XGB,3,4,0.7532467532467533,0.7503703703703704,0.6779661016949152,0.8274074074074074,0.4848401374141137,0.2035709172487259
drop,XGB,3,5,0.7012987012987013,0.6762962962962963,0.5818181818181818,0.7022222222222223,0.349754259914075,0.26218801736831665
drop,XGB,3,6,0.7662337662337663,0.7603703703703704,0.6896551724137931,0.8392592592592593,0.5066740688254677,0.17252586781978607
drop,XGB,3,7,0.7402597402597403,0.7148148148148148,0.6296296296296297,0.8214814814814815,0.42962962962962964,0.20239906013011932
drop,XGB,3,8,0.75,0.7084615384615385,0.6122448979591837,0.783076923076923,0.4305521453559812,0.21746838092803955
drop,XGB,3,9,0.6842105263157895,0.6676923076923077,0.5714285714285714,0.7361538461538462,0.3255181959201964,0.256314754486084
drop,XGB,4,0,0.6883116883116883,0.6833333333333333,0.6,0.7303703703703703,0.3535533905932738,0.24369598925113678
drop,XGB,4,1,0.7532467532467533,0.7162962962962962,0.6274509803921569,0.8592592592592592,0.44565871858907996,0.17427098751068115
drop,XGB,4,2,0.7792207792207793,0.7703703703703704,0.7017543859649122,0.8629629629629629,0.5291105481433476,0.1636630743741989
drop,XGB,4,3,0.7402597402597403,0.7062962962962962,0.6153846153846154,0.808888888888889,0.4204522053456932,0.1759863942861557
drop,XGB,4,4,0.7532467532467533,0.7674074074074073,0.6984126984126984,0.8222222222222222,0.5114782075908113,0.17390520870685577
drop,XGB,4,5,0.7662337662337663,0.7859259259259259,0.71875,0.8407407407407407,0.5461595831717048,0.1724444478750229
drop,XGB,4,6,0.6883116883116883,0.7088888888888889,0.6363636363636364,0.7622222222222221,0.39873845146482073,0.23794567584991455
drop,XGB,4,7,0.7662337662337663,0.768888888888889,0.7,0.865925925925926,0.5185449728701349,0.16380150616168976
drop,XGB,4,8,0.6842105263157895,0.676923076923077,0.5862068965517241,0.7276923076923076,0.3400046276937225,0.23215201497077942
drop,XGB,4,9,0.6973684210526315,0.6776923076923077,0.5818181818181818,0.7415384615384615,0.34707423212168276,0.20566070079803467
drop,SVM,0,0,0.7402597402597403,0.7488888888888889,0.6774193548387096,0.8288888888888888,0.4770278351999552,0.16599027742390476
drop,SVM,0,1,0.7402597402597403,0.7062962962962962,0.6153846153846154,0.8496296296296297,0.4204522053456932,0.16512249575615423
drop,SVM,0,2,0.7142857142857143,0.6948148148148148,0.6071428571428571,0.7688888888888888,0.3837065760234115,0.17964894387836733
drop,SVM,0,3,0.8961038961038961,0.8688888888888888,0.84,0.8814814814814814,0.7691865051883202,0.11849305091161173
drop,SVM,0,4,0.7662337662337663,0.7603703703703704,0.6896551724137931,0.8429629629629629,0.5066740688254677,0.15134958305837568
drop,SVM,0,5,0.7662337662337663,0.7433333333333333,0.6666666666666666,0.857037037037037,0.4866666666666667,0.15452027623091177
drop,SVM,0,6,0.7532467532467533,0.7248148148148148,0.6415094339622641,0.8096296296296296,0.4536804288397352,0.1751967919992069
drop,SVM,0,7,0.7272727272727273,0.7218518518518519,0.6440677966101694,0.8037037037037037,0.4296142637737487,0.17003196422149372
drop,SVM,0,8,0.7105263157894737,0.7246153846153847,0.6451612903225806,0.8353846153846154,0.4268349027294209,0.16038636947351712
drop,SVM,0,9,0.6842105263157895,0.6584615384615384,0.5555555555555556,0.7684615384615384,0.31169217932443327,0.18515641848276565
drop,SVM,1,0,0.7402597402597403,0.7233333333333334,0.6428571428571429,0.7888888888888889,0.4398765500800706,0.18031385680622494
drop,SVM,1,1,0.6623376623376623,0.6292592592592592,0.5185185185185185,0.7074074074074075,0.25851851851851854,0.2305870588390708
drop,SVM,1,2,0.7662337662337663,0.7518518518518519,0.6785714285714286,0.834074074074074,0.49604652413672967,0.1562803168615077
drop,SVM,1,3,0.7662337662337663,0.7603703703703704,0.6896551724137931,0.8503703703703703,0.5066740688254677,0.15293390841686097
drop,SVM,1,4,0.7142857142857143,0.6692592592592592,0.56,0.8166666666666667,0.3529299526817895,0.18017719835657092
drop,SVM,1,5,0.8831168831168831,0.875925925925926,0.8363636363636363,0.9444444444444444,0.7457995248167776,0.09510290585679157
drop,SVM,1,6,0.7402597402597403,0.7744444444444445,0.7058823529411765,0.8437037037037037,0.5249381604221485,0.15473674132101084
drop,SVM,1,7,0.7272727272727273,0.7048148148148148,0.6181818181818182,0.798888888888889,0.4063321549001754,0.16936046957609155
drop,SVM,1,8,0.7105263157894737,0.6784615384615384,0.5769230769230769,0.8046153846153847,0.3569230769230769,0.17629239705255823
drop,SVM,1,9,0.8157894736842105,0.8046153846153846,0.7407407407407407,0.8607692307692307,0.5991752573421144,0.13726873321033234
drop,SVM,2,0,0.7402597402597403,0.6892592592592592,0.5833333333333334,0.8555555555555555,0.40555555555555556,0.1588368879936275
drop,SVM,2,1,0.7532467532467533,0.7503703703703704,0.6779661016949152,0.8422222222222222,0.4848401374141137,0.156854033261888
drop,SVM,2,2,0.7532467532467533,0.7503703703703704,0.6779661016949152,0.8555555555555554,0.4848401374141137,0.14500148794778897
drop,SVM,2,3,0.6753246753246753,0.6988888888888889,0.6268656716417911,0.7562962962962962,0.37990634218031794,0.19473594785906223
drop,SVM,2,4,0.7142857142857143,0.6607407407407407,0.5416666666666666,0.8111111111111111,0.34444444444444444,0.17056034951474736
drop,SVM,2,5,0.7662337662337663,0.7603703703703704,0.6896551724137931,0.8603703703703702,0.5066740688254677,0.14749041359643705
drop,SVM,2,6,0.7792207792207793,0.7533333333333333,0.6792452830188679,0.8562962962962963,0.5112313234371975,0.14494014502890257
drop,SVM,2,7,0.8311688311688312,0.8188888888888889,0.7636363636363637,0.8866666666666665,0.6326437348445768,0.13054686421898754
drop,SVM,2,8,0.7763157894736842,0.7192307692307692,0.6222222222222222,0.8276923076923077,0.4803844614152614,0.16631071071463321
drop,SVM,2,9,0.7368421052631579,0.7261538461538461,0.6428571428571429,0.8115384615384615,0.43900160367219143,0.17317883181148855
drop,SVM,3,0,0.8051948051948052,0.7903703703703704,0.7272727272727273,0.8666666666666668,0.5760658398584765,0.13628242963990875
drop,SVM,3,1,0.7402597402597403,0.7318518518518519,0.6551724137931034,0.8333333333333333,0.4511777625672017,0.15700129677646707
drop,SVM,3,2,0.7662337662337663,0.7433333333333333,0.6666666666666666,0.8533333333333333,0.4866666666666667,0.15061257601191227
drop,SVM,3,3,0.7532467532467533,0.7418518518518519,0.6666666666666666,0.8466666666666667,0.4733002574487753,0.14616357922221365
drop,SVM,3,4,0.7272727272727273,0.7474074074074074,0.676923076923077,0.8511111111111112,0.4722646907420217,0.15279689201706578
drop,SVM,3,5,0.7402597402597403,0.6977777777777778,0.6,0.78,0.4123951744684367,0.19605093348744243
drop,SVM,3,6,0.8051948051948052,0.8074074074074074,0.7457627118644068,0.8711111111111112,0.5952918846948437,0.13669503806438643
drop,SVM,3,7,0.8311688311688312,0.8018518518518518,0.7450980392156863,0.8562962962962963,0.6219381089898975,0.13855718575875434
drop,SVM,3,8,0.75,0.7084615384615385,0.6122448979591837,0.8453846153846154,0.4305521453559812,0.1726349850081422
drop,SVM,3,9,0.6447368421052632,0.6007692307692307,0.47058823529411764,0.7184615384615385,0.20350473699372176,0.21255086503183254
drop,SVM,4,0,0.6103896103896104,0.5807407407407408,0.4642857142857143,0.7133333333333333,0.15902667979677512,0.20021945486652903
drop,SVM,4,1,0.7922077922077922,0.7803703703703704,0.7142857142857143,0.9081481481481481,0.5522164981933888,0.13394603138497263
drop,SVM,4,2,0.8051948051948052,0.7988888888888889,0.7368421052631579,0.8755555555555555,0.5849208388379199,0.14028510677354944
drop,SVM,4,3,0.8051948051948052,0.7733333333333333,0.7058823529411765,0.8311111111111111,0.563178312189625,0.15375327622183782
drop,SVM,4,4,0.8181818181818182,0.7833333333333333,0.72,0.9007407407407408,0.5907908398283784,0.14538501652452548
drop,SVM,4,5,0.7532467532467533,0.7503703703703704,0.6779661016949152,0.8585185185185185,0.4848401374141137,0.14641162840471553
drop,SVM,4,6,0.6493506493506493,0.6533333333333333,0.5714285714285714,0.7948148148148149,0.2932852880091356,0.19647967296976282
drop,SVM,4,7,0.8181818181818182,0.8003703703703704,0.7407407407407407,0.8874074074074073,0.6007407407407407,0.12928065999508645
drop,SVM,4,8,0.7763157894736842,0.7469230769230769,0.6666666666666666,0.78,0.4986642791983564,0.1753233866288004
drop,SVM,4,9,0.6973684210526315,0.6961538461538461,0.6101694915254238,0.7819230769230768,0.3754977181653353,0.17972311240606012
drop,MLP,0,0,0.6103896103896104,0.5722222222222222,0.4444444444444444,0.697037037037037,0.14444444444444443,0.33774079064988255
drop,MLP,0,1,0.6883116883116883,0.6662962962962963,0.5714285714285714,0.8029629629629629,0.3275366019667524,0.24295314555458492
drop,MLP,0,2,0.6883116883116883,0.6748148148148148,0.5862068965517241,0.7503703703703704,0.3401851500506696,0.265066148687105
drop,MLP,0,3,0.7922077922077922,0.7548148148148148,0.68,0.8414814814814815,0.5313256180417312,0.18002100032935506
drop,MLP,0,4,0.7922077922077922,0.788888888888889,0.7241379310344828,0.8222222222222222,0.5621703750837337,0.19317480548566568
drop,MLP,0,5,0.7402597402597403,0.7233333333333334,0.6428571428571429,0.8162962962962963,0.4398765500800706,0.21537052223657135
drop,MLP,0,6,0.7532467532467533,0.7333333333333334,0.6545454545454545,0.7725925925925925,0.4629100498862757,0.23976980862329983
drop,MLP,0,7,0.7012987012987013,0.6848148148148148,0.5964912280701754,0.7474074074074074,0.36167967605963075,0.252240681380179
drop,MLP,0,8,0.7236842105263158,0.706923076923077,0.6181818181818182,0.7584615384615385,0.4041686945486262,0.24380622425610535
drop,MLP,0,9,0.5789473684210527,0.5323076923076924,0.38461538461538464,0.6776923076923076,0.06461538461538462,0.356061394284921
drop,MLP,1,0,0.7012987012987013,0.7103703703703703,0.6349206349206349,0.737037037037037,0.4023817477999735,0.2725577513518801
drop,MLP,1,1,0.6623376623376623,0.6207407407407407,0.5,0.6525925925925926,0.24608154208742547,0.31267659959772026
drop,MLP,1,2,0.7012987012987013,0.6762962962962963,0.5818181818181818,0.7111111111111111,0.349754259914075,0.28960748266609715
drop,MLP,1,3,0.7662337662337663,0.7433333333333333,0.6666666666666666,0.8266666666666667,0.4866666666666667,0.20020632569986688
drop,MLP,1,4,0.7012987012987013,0.6677777777777778,0.5660377358490566,0.7562962962962962,0.3385786396448106,0.270228782878787
drop,MLP,1,5,0.7792207792207793,0.7703703703703704,0.7017543859649122,0.8644444444444445,0.5291105481433476,0.1699483181548415
drop,MLP,1,6,0.7272727272727273,0.7388888888888889,0.6666666666666666,0.8281481481481481,0.4569299776953924,0.22657868377469279
drop,MLP,1,7,0.6493506493506493,0.5766666666666667,0.4,0.6985185185185185,0.17287858644065066,0.29104746977769513
drop,MLP,1,8,0.75,0.7453846153846153,0.6666666666666666,0.7961538461538461,0.47376382757987345,0.2148255519164648
drop,MLP,1,9,0.7368421052631579,0.6892307692307692,0.5833333333333334,0.8023076923076924,0.3958997306599194,0.21734947222934226
drop,MLP,2,0,0.7402597402597403,0.6977777777777778,0.6,0.797037037037037,0.4123951744684367,0.22570845823478242
drop,MLP,2,1,0.8181818181818182,0.8088888888888889,0.75,0.8340740740740741,0.6083864722500479,0.16335960773575828
drop,MLP,2,2,0.6883116883116883,0.6748148148148148,0.5862068965517241,0.711111111111111,0.3401851500506696,0.2889731608082083
drop,MLP,2,3,0.6883116883116883,0.6918518518518519,0.6129032258064516,0.7533333333333333,0.3677089562999654,0.2604335794761869
drop,MLP,2,4,0.7142857142857143,0.6777777777777778,0.5769230769230769,0.774074074074074,0.36232865092627065,0.24759841705888777
drop,MLP,2,5,0.7272727272727273,0.7048148148148148,0.6181818181818182,0.7644444444444445,0.4063321549001754,0.2389565544498873
drop,MLP,2,6,0.7922077922077922,0.7548148148148148,0.68,0.8511111111111112,0.5313256180417312,0.17406148405607175
drop,MLP,2,7,0.7532467532467533,0.7162962962962962,0.6274509803921569,0.8414814814814815,0.44565871858907996,0.19989588176203626
drop,MLP,2,8,0.7368421052631579,0.6707692307692308,0.5454545454545454,0.77,0.3811193899422075,0.24804426610713062
drop,MLP,2,9,0.5921052631578947,0.5607692307692308,0.43636363636363634,0.6553846153846155,0.11869638241390881,0.32989693609694326
drop,MLP,3,0,0.7402597402597403,0.7148148148148148,0.6296296296296297,0.8162962962962963,0.42962962962962964,0.21706987115071893
drop,MLP,3,1,0.7402597402597403,0.7403703703703703,0.6666666666666666,0.84,0.46354777877784786,0.19399347290472865
drop,MLP,3,2,0.6753246753246753,0.6392592592592592,0.5283018867924528,0.737037037037037,0.2810277450473483,0.258253502334649
drop,MLP,3,3,0.6623376623376623,0.6037037037037037,0.4583333333333333,0.7451851851851852,0.2222222222222222,0.2783753823651719
drop,MLP,3,4,0.7272727272727273,0.7388888888888889,0.6666666666666666,0.7896296296296296,0.4569299776953924,0.2359816925849465
drop,MLP,3,5,0.6623376623376623,0.6207407407407407,0.5,0.7281481481481481,0.24608154208742547,0.2730321633485712
drop,MLP,3,6,0.6363636363636364,0.6518518518518519,0.5757575757575758,0.7525925925925926,0.28986305868896545,0.2899850575670428
drop,MLP,3,7,0.7532467532467533,0.7248148148148148,0.6415094339622641,0.7762962962962963,0.4536804288397352,0.22121027169643087
drop,MLP,3,8,0.6842105263157895,0.64,0.52,0.8261538461538462,0.28577380332470415,0.23018113969630938
drop,MLP,3,9,0.6710526315789473,0.6207692307692307,0.4897959183673469,0.6615384615384615,0.24943426871176771,0.3130465535424134
drop,MLP,4,0,0.6623376623376623,0.6377777777777778,0.5357142857142857,0.6770370370370371,0.2713666279100933,0.321897914736276
drop,MLP,4,1,0.8051948051948052,0.7818518518518518,0.7169811320754716,0.8303703703703703,0.5687822180346598,0.1860458475785768
drop,MLP,4,2,0.8051948051948052,0.8074074074074074,0.7457627118644068,0.8607407407407407,0.5952918846948437,0.17077945781116433
drop,MLP,4,3,0.7792207792207793,0.7448148148148148,0.6666666666666666,0.8296296296296297,0.5044185153893525,0.19647374411357432
drop,MLP,4,4,0.7012987012987013,0.6422222222222222,0.5106382978723404,0.7859259259259259,0.30953653338027165,0.2530127388573945
drop,MLP,4,5,0.6753246753246753,0.6648148148148147,0.576271186440678,0.7770370370370371,0.31916251649301863,0.25439936027994536
drop,MLP,4,6,0.6363636363636364,0.6433333333333333,0.5625,0.7192592592592593,0.27378725218581573,0.31375511229904945
drop,MLP,4,7,0.7922077922077922,0.7803703703703704,0.7142857142857143,0.8629629629629629,0.5522164981933888,0.1736672570271656
drop,MLP,4,8,0.7105263157894737,0.6876923076923077,0.5925925925925926,0.7200000000000001,0.3691887949279695,0.26825738961520323
drop,MLP,4,9,0.7105263157894737,0.696923076923077,0.6071428571428571,0.7176923076923076,0.3822598997961939,0.24685764050110398
drop,NB,0,0,0.7662337662337663,0.7859259259259259,0.71875,0.8214814814814815,0.5461595831717048,0.18799907302128951
drop,NB,0,1,0.7272727272727273,0.7133333333333334,0.631578947368421,0.8051851851851852,0.417489966754203,0.1875458423163672
drop,NB,0,2,0.6883116883116883,0.6662962962962963,0.5714285714285714,0.7770370370370371,0.3275366019667524,0.19779109413885237
drop,NB,0,3,0.8831168831168831,0.8588888888888888,0.8235294117647058,0.9303703703703704,0.7394577025904426,0.09824762163845516
drop,NB,0,4,0.7532467532467533,0.7503703703703704,0.6779661016949152,0.8266666666666667,0.4848401374141137,0.15819854139534184
drop,NB,0,5,0.7402597402597403,0.7318518518518519,0.6551724137931034,0.8340740740740741,0.4511777625672017,0.16292930751206514
drop,NB,0,6,0.7532467532467533,0.7162962962962962,0.6274509803921569,0.837037037037037,0.44565871858907996,0.16940125563008762
drop,NB,0,7,0.7532467532467533,0.758888888888889,0.6885245901639344,0.8577777777777778,0.4975498563492141,0.1668598465560699
drop,NB,0,8,0.7236842105263158,0.7438461538461538,0.6666666666666666,0.8584615384615384,0.4628970533131418,0.16441873388246742
drop,NB,0,9,0.6578947368421053,0.6384615384615384,0.5357142857142857,0.7192307692307693,0.26877649204419884,0.23094099884961303
drop,NB,1,0,0.7402597402597403,0.7403703703703703,0.6666666666666666,0.7748148148148148,0.46354777877784786,0.19154345469101045
drop,NB,1,1,0.7272727272727273,0.7218518518518519,0.6440677966101694,0.7851851851851852,0.4296142637737487,0.20890198275790864
drop,NB,1,2,0.7402597402597403,0.7233333333333334,0.6428571428571429,0.8311111111111111,0.4398765500800706,0.15635286646823018
drop,NB,1,3,0.7662337662337663,0.7603703703703704,0.6896551724137931,0.8429629629629629,0.5066740688254677,0.16871479306208348
drop,NB,1,4,0.6753246753246753,0.6222222222222222,0.4897959183673469,0.8044444444444444,0.25819888974716115,0.1970242582360542
drop,NB,1,5,0.8051948051948052,0.7988888888888889,0.7368421052631579,0.9022222222222223,0.5849208388379199,0.1164139836553141
drop,NB,1,6,0.7272727272727273,0.7644444444444445,0.6956521739130435,0.8659259259259259,0.5068420748999524,0.1645948067674506
drop,NB,1,7,0.7142857142857143,0.7203703703703703,0.6451612903225806,0.8029629629629629,0.4223683957499603,0.1801517586879915
drop,NB,1,8,0.7105263157894737,0.6692307692307693,0.56,0.7953846153846154,0.3454408611617303,0.19384131512682795
drop,NB,1,9,0.7894736842105263,0.7753846153846153,0.7037037037037037,0.8846153846153847,0.5416786417385782,0.14881858991109984
drop,NB,2,0,0.7662337662337663,0.7603703703703704,0.6896551724137931,0.8518518518518519,0.5066740688254677,0.14880154064529272
